         k,      dist,      rank,  max_rank,      vnum, cost_edbt,  gen_edbt,   cost_ki,    gen_ki,  cost_ffp,   gen_ffp,   cost_hi,    gen_hi,     hcost,     hcall,    hreuse,reevaluate,   cost_fc,    gen_fc,   cost_fi,    gen_fi,  cost_pre,   gen_pre,   edgecnt,  fencecnt,    keycnt,      miss,false_retrieval,       pts,     polys,  vertices
        50,   13417.2,        47,        52,       538,1.74954e+06,      1144,   7542.19,     16382,   4510.07,     18975,    847271,      4932,    839274,      7047,       625,      3097,         0,         0,   10241.3,     11633,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         1,   3009.92,         1,         1,         5,1.22712e+06,      1093,   280.863,       725,    15.175,        26,   1566.15,        31,      1543,        18,         6,         0,         0,         0,    25.528,        31,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         5,   5259.47,         8,         8,        32,1.19684e+06,      1097,   801.656,      2072,   359.711,      1208,   50331.9,       465,     49835,       437,        62,        71,         0,         0,   606.728,       679,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        10,   5484.08,        11,        11,        71,1.21289e+06,      1102,   978.742,      2270,   529.626,      1802,   61133.5,       537,     60538,       540,        75,       127,         0,         0,   838.601,       991,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        25,   7913.43,        26,        26,       211,1.42028e+06,      1117,   2438.87,      5382,   1467.28,      5071,    219441,      1620,    217375,      2050,       208,       790,         0,         0,   3054.45,      3262,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        50,     11788,        51,        51,       499,1.26006e+06,      1142,   5038.59,     12813,   3465.23,     13773,    591419,      3651,    585576,      5541,       450,      2657,         0,         0,   8361.95,      9139,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         1,   2017.43,         1,         1,         4,    794015,      2931,   157.024,       263,     52.53,       119,   5307.71,        81,      5238,        64,         9,         0,         0,         0,    17.886,        24,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         5,   3679.35,         5,         5,        33,1.2843e+06,      1099,   311.078,       710,   108.429,       304,   26047.6,       153,     25872,       182,        19,        66,         0,         0,   378.213,       378,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        10,   6623.25,        10,        10,        90,1.28142e+06,      1104,   825.663,      1932,   359.259,      1222,   65055.1,       422,     64534,       529,        45,       195,         0,         0,   1077.86,      1122,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        25,   13343.4,        24,        25,       276,1.27853e+06,      1119,   2762.85,      6481,    2429.2,      8481,    393883,      1863,    391052,      2794,       231,      1319,         0,         0,   6075.66,      4984,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        50,   18692.9,        51,        51,       669,1.29685e+06,      1143,   5263.62,     12794,   8462.74,     28966,1.14143e+06,      5020,1.13187e+06,      8566,       604,      4536,         0,         0,   10275.2,     10562,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         1,   920.433,         1,         1,         2,    189313,       314,    12.865,        41,     0.338,         5,   148.387,         8,       146,         2,         0,         0,         0,         0,     1.565,         8,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         5,   2879.86,         5,         5,        14,1.00017e+06,      2287,   110.003,       397,    19.234,       108,   5561.13,        55,      5514,        58,         5,        25,         0,         0,    86.477,       132,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        10,   6890.15,        10,        10,        61,1.27926e+06,      1103,   1252.09,      3376,   311.634,      1353,     51490,       432,     51045,       499,        46,       164,         0,         0,    1141.5,      1484,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        25,   10123.2,        28,        28,       208,1.38364e+06,      1118,   3435.53,      8630,   1145.13,      4951,    301664,      1898,    299091,      2510,       250,      1020,         0,         0,   4484.52,      5529,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        50,   12777.6,        48,        53,       515,1.69295e+06,      1143,   7253.64,     15268,    4195.3,     18017,    742134,      4595,    734946,      6467,       596,      2801,         0,         0,   10129.4,     11104,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         1,   1040.53,         1,         1,         2,1.00442e+06,     54369,    31.311,        74,      2.45,         9,   465.816,        11,       461,         4,         2,         0,         0,         0,     6.208,        11,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         5,   4547.26,         6,         6,        25,1.42268e+06,      1098,    453.28,      1307,    94.759,       344,   18343.1,       180,     18179,       191,        24,        55,         0,         0,   378.538,       487,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        10,   5594.16,        10,        10,        60,1.21099e+06,      1103,   768.607,      2155,   219.219,       696,   44664.3,       407,     44187,       460,        54,       149,         0,         0,   776.209,      1037,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
