         k,      dist,      rank,      vnum, cost_edbt,  gen_edbt,  cost_ki0,   gen_ki0,   cost_ki,    gen_ki, cost_poly,  gen_poly,  cost_ffp,   gen_ffp,   cost_hi,    gen_hi,     hcost,     hcall,    hreuse,reevaluate,  cost_hi2,   gen_hi2,    hcost2,    hcall2,   hreuse2,   cost_fi,    gen_fi,  cost_pre,   gen_pre,   edgecnt,  fencecnt,       pts,     polys
         1,   52.1716,         1,         4,         0,         0,   262.814,       541,    39.157,       100,    19.302,        31,     5.576,        31,   1500.77,        34,      1468,        22,         0,         0,    1586.7,        34,      1553,        22,         6,    13.148,        73,   22016.1,     27283,     23223,     51413,        63,       157
         1,        24,         1,         2,         0,         0,    98.519,       215,     5.068,        21,     12.64,         7,     0.682,         7,   298.742,         9,       293,         3,         0,         0,   295.839,         9,       290,         3,         1,     1.721,        17,   22016.1,     27283,     23223,     51413,        63,       157
         1,   135.448,         5,         8,         0,         0,   254.511,       418,   165.846,       369,   2123.94,      4353,    1874.7,      4353,   17522.1,       252,     17179,       195,         0,         0,   18391.6,       252,     18053,       195,        32,    12.097,        69,   22016.1,     27283,     23223,     51413,        63,       157
         1,   55.6809,         2,         9,         0,         0,   176.299,       463,    39.488,        99,    77.202,       180,    54.771,       180,   4220.74,        79,      4115,        57,         0,         0,   3977.54,        79,      3879,        57,        11,     4.622,        24,   22016.1,     27283,     23223,     51413,        63,       157
         1,   17.8045,         1,         2,         0,         0,     61.62,        89,     3.525,        13,    14.125,         6,     0.326,         6,   127.085,        11,       122,         2,         0,         0,   143.835,        11,       137,         2,         0,     5.657,        54,   22016.1,     27283,     23223,     51413,        63,       157
         1,   84.0455,         5,         5,         0,         0,    220.74,       371,   154.718,       289,   521.356,      1283,   478.658,      1283,   10204.6,       149,     10022,       111,         0,         0,   10111.7,       149,      9934,       111,        18,    40.235,       240,   22016.1,     27283,     23223,     51413,        63,       157
         1,   45.1856,         2,         4,         0,         0,   277.654,       538,    85.039,       211,   1250.98,      1988,   999.363,      1988,   1098.35,        20,      1074,        13,         0,         0,   1187.71,        20,      1164,        13,         1,     6.879,        38,   22016.1,     27283,     23223,     51413,        63,       157
         1,   61.2415,         2,         4,         0,         0,   437.552,       728,    76.882,       190,   1314.77,      2500,   1454.12,      2500,   2238.15,        29,      2207,        18,         0,         0,   2297.75,        29,      2271,        18,         5,      21.7,       133,   22016.1,     27283,     23223,     51413,        63,       157
         1,   37.7567,         1,         4,         0,         0,   109.795,       201,    49.836,       111,    16.184,        17,     2.296,        17,   1170.32,        22,      1151,        11,         0,         0,   1053.13,        22,      1037,        11,         2,    14.532,       108,   22016.1,     27283,     23223,     51413,        63,       157
         1,   17.0294,         1,         2,         0,         0,    76.891,        93,     4.656,        12,    12.425,         6,     0.216,         6,   122.091,        10,       119,         2,         0,         0,   120.751,        10,       117,         2,         0,     5.304,        47,   22016.1,     27283,     23223,     51413,        63,       157
         1,    49.105,         1,         3,         0,         0,   294.169,       538,    62.287,       101,    19.802,        38,     6.808,        38,   1226.27,        41,      1186,        24,         0,         0,   1287.56,        41,      1250,        24,        11,     11.79,        74,   22016.1,     27283,     23223,     51413,        63,       157
         1,   11.1803,         1,         2,         0,         0,   108.241,       207,     6.173,        31,    12.617,         9,     0.833,         9,   295.215,        12,       289,         4,         0,         0,   290.915,        12,       284,         4,         2,     2.359,        30,   22016.1,     27283,     23223,     51413,        63,       157
         1,   24.6982,         1,         2,         0,         0,    79.571,       163,     16.01,        49,    13.554,        12,     1.706,        12,   556.961,        15,       546,         6,         0,         0,   510.143,        15,       500,         6,         4,     5.248,        34,   22016.1,     27283,     23223,     51413,        63,       157
         1,   132.267,         5,         8,         0,         0,   279.524,       422,   179.696,       373,   1897.18,      3972,   1674.02,      3972,   17702.9,       251,     17362,       194,         0,         0,   18257.4,       251,     17910,       194,        31,    10.091,        61,   22016.1,     27283,     23223,     51413,        63,       157
         1,   13.8924,         1,         2,         0,         0,    88.553,       168,     5.661,        32,    13.703,        16,     1.733,        16,   672.238,        19,       660,         8,         0,         0,   669.383,        19,       659,         8,         6,     7.518,        57,   22016.1,     27283,     23223,     51413,        63,       157
         1,   39.8121,         1,         2,         0,         0,   203.195,       359,    59.927,       139,    13.935,        13,     1.292,        13,   374.739,        14,       367,         4,         0,         0,   376.068,        14,       368,         4,         4,     4.836,        43,   22016.1,     27283,     23223,     51413,        63,       157
         1,    38.904,         1,         3,         0,         0,   438.962,       614,    47.399,       106,    17.221,        18,     2.748,        18,   473.212,        21,       456,        10,         0,         0,    566.13,        21,       544,        10,         5,    13.552,        79,   22016.1,     27283,     23223,     51413,        63,       157
         1,   66.1891,         1,         2,         0,         0,   124.066,       244,    40.175,       126,    17.599,        42,     5.215,        42,   1649.97,        44,      1619,        21,         0,         0,   1896.51,        44,      1861,        21,        17,    15.333,       109,   22016.1,     27283,     23223,     51413,        63,       157
         1,     64.56,         8,         2,         0,         0,   269.812,       351,    45.266,       105,   2438.03,      5469,   2320.91,      5469,   4180.18,        47,      4130,        38,         0,         0,   4146.89,        47,      4096,        38,         4,    11.862,        67,   22016.1,     27283,     23223,     51413,        63,       157
         1,   8.94427,         1,         2,         0,         0,    91.974,       159,    10.335,        41,    11.986,         4,     0.033,         4,   126.533,         7,       123,         2,         0,         0,    125.51,         7,       124,         2,         0,     0.088,        12,   22016.1,     27283,     23223,     51413,        63,       157
         1,   9.84886,         1,         2,         0,         0,    53.915,       101,     3.453,        10,      11.9,         5,     0.376,         5,   118.891,         8,       114,         2,         0,         0,    116.64,         8,       113,         2,         0,    12.989,        87,   22016.1,     27283,     23223,     51413,        63,       157
         1,   25.9615,         1,         2,         0,         0,    65.657,       170,    12.205,        51,    12.125,         7,      0.22,         7,   249.107,        10,       245,         3,         0,         0,     246.7,        10,       242,         3,         1,     4.807,        63,   22016.1,     27283,     23223,     51413,        63,       157
         1,   61.6455,         3,         5,         0,         0,   110.094,       315,    58.383,       177,   2270.76,      3528,   1993.07,      3528,   3242.57,        48,      3180,        32,         0,         0,   2885.37,        48,      2842,        32,        10,    11.419,        82,   22016.1,     27283,     23223,     51413,        63,       157
         1,   46.8402,         3,         2,         0,         0,    48.492,        90,    15.577,        48,   665.905,      1359,   573.011,      1359,   593.924,        22,       574,         9,         0,         0,   588.848,        22,       571,         9,         7,      7.72,        49,   22016.1,     27283,     23223,     51413,        63,       157
         1,   22.8254,         1,         2,         0,         0,   107.805,       198,    20.924,        53,    11.878,         6,     0.279,         6,   124.107,         9,       121,         2,         0,         0,   113.522,         9,       110,         2,         0,     7.578,        81,   22016.1,     27283,     23223,     51413,        63,       157
